time,x,y,z,ox,oy,oz,ow
397000000,2.5960144286710674,21.841758820473533,0.0,0.0,0.0,0.7355005637739025,0.6775241107800308
397000000,2.5834174130680325,21.995010075746478,0.0,0.0,0.0,0.7359108884120866,0.6770784033747742
397000000,2.570631256653514,22.148287479309857,0.0,0.0,0.0,0.7334359488086977,0.6797585666948858
397000000,2.558959406550612,22.301711482131427,0.0,0.0,0.0,0.7296024107574374,0.6838715685104445
397000000,2.549008654634622,22.4553321629489,0.0,0.0,0.0,0.7259375106552023,0.6877606637659122
397000000,2.540695797944721,22.609133498434918,0.0,0.0,0.0,0.7232085348663145,0.6906297235831359
397000000,2.533598119760419,22.763062390988786,0.0,0.0,0.0,0.7212114568535347,0.6927149734942951
397000000,2.5273882161270125,22.91705999623773,0.0,0.0,0.0,0.7191848828947479,0.6948187563787176
397000000,2.522078541870259,23.071078512587366,0.0,0.0,0.0,0.7166274807393729,0.6974561304118989
397000000,2.517902256018332,23.225072148952627,0.0,0.0,0.0,0.7137944162788045,0.7003552893276389
397000000,2.5149770015106223,23.37896511435538,0.0,0.0,0.0,0.7113227780556313,0.702865495965778
397000000,2.513138962068162,23.532633919315057,0.0,0.0,0.0,0.7094702538248249,0.7047353822093358
397000000,2.5121125972858573,23.68590888714506,0.0,0.0,0.0,0.7076210250087335,0.7065921631079624
397000000,2.5118904419856607,23.838589625360054,0.0,0.0,0.0,0.704234506430094,0.7099674358399558
397000000,2.5131218573493115,23.990470213454866,0.0,0.0,0.0,0.6973091103391613,0.7167705383440417
397000000,2.517276185167499,24.141369667615333,0.0,0.0,0.0,0.6853805614685172,0.7281850629895535
397000000,2.5263561829052787,24.29116002809472,0.0,0.0,0.0,0.6686001320427291,0.7436221240875269
397000000,2.542192212036759,24.439788976406543,0.0,0.0,0.0,0.6492065490341472,0.7606121591791531
397000000,2.5656553250172958,24.587322750613723,0.0,0.0,0.0,0.6308909824009502,0.775871489568449
397000000,2.5962146402518527,24.734008302309054,0.0,0.0,0.0,0.6172395773369189,0.7867752564544348
397000000,2.6320640916221816,24.880288036081794,0.0,0.0,0.0,0.6103782415528609,0.7921100947714512
397000000,2.6706621988466464,25.026724853691515,0.0,0.0,0.0,0.610507887902972,0.7920101759499384
397000000,2.7093959932297547,25.173871887434224,0.0,0.0,0.0,0.6161302049111613,0.7876443173134243
397000000,2.7461747834244847,25.32213491456082,0.0,0.0,0.0,0.6247034630113709,0.7808620770031035
397000000,2.779818805816768,25.47167895391387,0.0,0.0,0.0,0.6335997328033532,0.7736610230530677
397000000,2.8101257879614923,25.622424917588777,0.0,0.0,0.0,0.6408458889482485,0.7676695556149985
397000000,2.8376651857005237,25.774112641843047,0.0,0.0,0.0,0.6452590918372827,0.7639638109238717
397000000,2.8634998802797704,25.926375006084356,0.0,0.0,0.0,0.6462214645222001,0.763149932051876
397000000,2.8889655858964893,26.07879124762476,0.0,0.0,0.0,0.643413845806209,0.7655185321237259
397000000,2.9155328400780625,26.23091614418338,0.0,0.0,0.0,0.6366877386222538,0.7711217306548174
397000000,2.944710389765953,26.382298501554402,0.0,0.0,0.0,0.6261319459818535,0.7797171193586667
397000000,2.9779267336828337,26.53250778262941,0.0,0.0,0.0,0.6123025464310378,0.7906235460913537
397000000,3.0163427178752698,26.68118365202657,0.0,0.0,0.0,0.5964658683737789,0.80263844155704
397000000,3.060605599031741,26.82810815917581,0.0,0.0,0.0,0.5805589429516602,0.8142182224433759
397000000,3.110647619196781,26.97327388987316,0.0,0.0,0.0,0.5666417499902896,0.8239642754197187
397000000,3.16568632160563,27.116899941866585,0.0,0.0,0.0,0.5562636025769245,0.8310058991656686
397000000,3.2244246540451873,27.259378659141642,0.0,0.0,0.0,0.5502537092031935,0.8349975182646517
397000000,3.285299999808144,27.401198425665765,0.0,0.0,0.0,0.5488224481251315,0.8359389453984886
397000000,3.3466896720886314,27.54287519403878,0.0,0.0,0.0,0.5516938774506226,0.8340466806980874
397000000,3.4070717530307575,27.68489619272177,0.0,0.0,0.0,0.5581048579138682,0.8297704306450917
397000000,3.4651892238043493,27.827662396116022,0.0,0.0,0.0,0.5666861767937875,0.8239337212609035
397000000,3.5202597474783506,27.97141788016826,0.0,0.0,0.0,0.5754116136504887,0.8178639708876658
397000000,3.572212857205297,28.11617429083015,0.0,0.0,0.0,0.5818982307743977,0.8132616116734059
397000000,3.6218338154982064,28.261671232036655,0.0,0.0,0.0,0.5841833458588676,0.8116217212600576
397000000,3.67062986577553,28.407428085339188,0.0,0.0,0.0,0.5814903999119123,0.8135532648882212
397000000,3.720397541177676,28.552877655471644,0.0,0.0,0.0,0.5744914787194413,0.8185105624723177
397000000,3.7726801200366813,28.697527953036165,0.0,0.0,0.0,0.5650323511689056,0.8250687499430206
397000000,3.8283397327517377,28.841094448132022,0.0,0.0,0.0,0.5553564968681866,0.8316123865036499
397000000,3.8874323343580905,28.983549432349353,0.0,0.0,0.0,0.547323527820553,0.8369211168886016
397000000,3.949361959422028,29.125079689547082,0.0,0.0,0.0,0.5421164764731615,0.8403033535196227
397000000,4.0131255383272935,29.26600951138749,0.0,0.0,0.0,0.540322131705976,0.8414582544539628
397000000,4.077520328077364,29.406732217763647,0.0,0.0,0.0,0.5421084486690796,0.8403085325531354
397000000,4.141286730018642,29.54766110927702,0.0,0.0,0.0,0.5473045633861209,0.8369335188034517
397000000,4.203223035055353,29.689189167553536,0.0,0.0,0.0,0.5553198930952492,0.8316368295913072
397000000,4.2623285715387125,29.831639900971016,0.0,0.0,0.0,0.5649656363603456,0.825114434325294
397000000,4.318011878436104,29.975198625717308,0.0,0.0,0.0,0.5743728490230349,0.8185938127699
397000000,4.370336849750246,30.11983505496177,0.0,0.0,0.0,0.5812826063456694,0.8137017460716092
397000000,4.420179183338729,30.265260269588296,0.0,0.0,0.0,0.5838235726635681,0.8118805552557269
397000000,4.469104809333707,30.410974986257315,0.0,0.0,0.0,0.581282422390913,0.8137018774829957
397000000,4.518947208775262,30.55640017864002,0.0,0.0,0.0,0.5743723979943024,0.8185941292376062
397000000,4.571272340712952,30.7010365536522,0.0,0.0,0.0,0.5649647176442923,0.8251150633803173
397000000,4.626955972830431,30.84459516866036,0.0,0.0,0.0,0.555318107187286,0.8316380221165516
397000000,4.686062138441625,30.987045689950918,0.0,0.0,0.0,0.5473011529492613,0.8369357490156633
397000000,4.747999641221552,31.12857334471457,0.0,0.0,0.0,0.5421020036639851,0.8403126903858424
397000000,4.811768303328886,31.269501475488987,0.0,0.0,0.0,0.5403100552919673,0.8414660089096834
397000000,4.876167326702105,31.410222758313044,0.0,0.0,0.0,0.5420940362714064,0.8403178302517299
397000000,4.939938777218234,31.551149936213694,0.0,0.0,0.0,0.5472822047305219,0.8369481396032249
397000000,5.001882922735769,31.69267532204311,0.0,0.0,0.0,0.5552811700569857,0.8316626853359148
397000000,5.061002080553976,31.83512140872362,0.0,0.0,0.0,0.5648965672814096,0.8251617224966751
397000000,5.11670980715156,31.97867180664242,0.0,0.0,0.0,0.5742494989484597,0.8186803484617442
397000000,5.169078661494538,32.123293285373926,0.0,0.0,0.0,0.5810637133900426,0.8138580717676605
397000000,5.2189992868731405,32.26869185534366,0.0,0.0,0.0,0.5834381147305163,0.8121575994101766
397000000,5.2680630783023386,32.41435960793293,0.0,0.0,0.0,0.5806095670307514,0.8141821237735224
397000000,5.318146156688959,32.55970310156022,0.0,0.0,0.0,0.573211451447675,0.8194074883287616
397000000,5.370884379314565,32.70419946471629,0.0,0.0,0.0,0.5629933164850374,0.8264614483405615
397000000,5.427265233934005,32.847522166010855,0.0,0.0,0.0,0.5520374557153921,0.8338193134530265
397000000,5.487525983541535,32.98958276640335,0.0,0.0,0.0,0.54196933865457,0.8403982603256197
397000000,5.551334265678121,33.130479996333555,0.0,0.0,0.0,0.5336649333469955,0.8456960085726708
397000000,5.618059072569727,33.270414398517715,0.0,0.0,0.0,0.5273565258820782,0.8496440987905377
397000000,5.686995180902636,33.409614781759856,0.0,0.0,0.0,0.5228863080669744,0.8524024336169443
397000000,5.757496541642493,33.54829320191552,0.0,0.0,0.0,0.5199396666436162,0.8542029870297371
397000000,5.8290289439857315,33.686626362653264,0.0,0.0,0.0,0.5182011077189257,0.8552587982352934
397000000,5.901169234846675,33.82475494212609,0.0,0.0,0.0,0.517439158049617,0.8557199996008644
397000000,5.973575433306315,33.962792871461346,0.0,0.0,0.0,0.5175460260293236,0.8556553692587072
397000000,6.0459431961093015,34.100841339831106,0.0,0.0,0.0,0.518555058496083,0.8550442393865502
397000000,6.117956221893615,34.2390048474222,0.0,0.0,0.0,0.5206487789133909,0.8537709581708639
397000000,6.189233793455736,34.37740806617015,0.0,0.0,0.0,0.5241583526817909,0.8516208201505593
397000000,6.25927835026147,34.51621236225769,0.0,0.0,0.0,0.5295428953943677,0.8482831614133041
397000000,6.327429887537753,34.65562955052507,0.0,0.0,0.0,0.5373249920012102,0.8433752741045349
397000000,6.392841819259642,34.795927939113284,0.0,0.0,0.0,0.5479521754937368,0.8365096612542386
397000000,6.454502771169051,34.93742274684997,0.0,0.0,0.0,0.5615676043735196,0.8274308585725977
397000000,6.511334395264471,35.08044174826881,0.0,0.0,0.0,0.5777322989078039,0.8162263110183988
397000000,6.5623836269015925,35.22526192903562,0.0,0.0,0.0,0.5952577497430266,0.8035348227493743
397000000,6.607081285564138,35.372029378729195,0.0,0.0,0.0,0.612402510208677,0.7905461185092943
397000000,6.6454561198023265,35.52070120196892,0.0,0.0,0.0,0.6275215866578779,0.7785991640622145
397000000,6.6781430161635225,35.67105820320281,0.0,0.0,0.0,0.6396418412451587,0.768673087162874
397000000,6.706178842650857,35.82277275064824,0.0,0.0,0.0,0.6485319973820408,0.7611873937288114
397000000,6.730742991629105,35.97548365190991,0.0,0.0,0.0,0.6544832172585321,0.7560765294114882
397000000,6.752950102222001,36.128849872932776,0.0,0.0,0.0,0.6580779397358526,0.7529498158795284
397000000,6.773716300324906,36.2825794054878,0.0,0.0,0.0,0.6600676874728264,0.7512061288050539
397000000,6.79367207961393,36.436442124302886,0.0,0.0,0.0,0.6613513710189544,0.7500762388259938
397000000,6.813089493852859,36.59027710020726,0.0,0.0,0.0,0.6629689175488137,0.7486469223633756
397000000,6.831818834978167,36.743999387891584,0.0,0.0,0.0,0.6659731686024044,0.7459756957848382
397000000,6.849281410255495,36.89760144177245,0.0,0.0,0.0,0.6710534802278476,0.741408946988161
397000000,6.864614608140708,37.051134867136426,0.0,0.0,0.0,0.6780071752927784,0.7350552838062642
397000000,6.877031376367273,37.20466380869408,0.0,0.0,0.0,0.6856642298272434,0.7279179651137985
397000000,6.88621970371102,37.35822243296778,0.0,0.0,0.0,0.692387794770789,0.7215255654877683
397000000,6.892552462297267,37.51180606571447,0.0,0.0,0.0,0.6967555715687935,0.7173086319624515
397000000,6.897017673857772,37.665378375625906,0.0,0.0,0.0,0.698315033052306,0.7157905521960714
397000000,6.900811891852521,37.81886753394816,0.0,0.0,0.0,0.6979515282623936,0.7161450022140692
397000000,6.904756547855431,37.97214230277732,0.0,0.0,0.0,0.6975051758559483,0.7165797440998194
397000000,6.908881084739083,38.12499986960032,0.0,0.0,0.0,0.6991288043289426,0.7149957447129199
397000000,6.912296271794095,38.277168205893126,0.0,0.0,0.0,0.7048674598573382,0.7093390332092714
397000000,6.913252104205946,38.428315328232095,0.0,0.0,0.0,0.7163196121223767,0.6977723219567022
397000000,6.909323402788916,38.578056589947664,0.0,0.0,0.0,0.7341150896211991,0.6790250622697654
397000000,6.897774739372685,38.725951575924114,0.0,0.0,0.0,0.7573143209627027,0.6530505487822521
397000000,6.876137591895758,38.871493480571054,0.0,0.0,0.0,0.7835320969734076,0.6213513120710815
397000000,6.842759956331849,39.01413300888549,0.0,0.0,0.0,0.8099514050372107,0.5864969918748502
397000000,6.797030686069537,39.15336376791485,0.0,0.0,0.0,0.8342516686799595,0.5513838529597173
397000000,6.739315773485789,39.288831737190414,0.0,0.0,0.0,0.8549959692354392,0.5186346426832207
397000000,6.670762163941838,39.42041780066351,0.0,0.0,0.0,0.8717323674072371,0.4899823258185685
397000000,6.592990928053996,39.54822265980008,0.0,0.0,0.0,0.884834105864497,0.46590621921045045
397000000,6.507733836260546,39.67244786862194,0.0,0.0,0.0,0.8951144859047654,0.44583635688831785
397000000,6.416541521376056,39.793261007386725,0.0,0.0,0.0,0.9034646942793517,0.4286625084967398
397000000,6.320629212514334,39.9107163082811,0.0,0.0,0.0,0.9106146687325535,0.4132564882601383
397000000,6.220858022690022,40.02476084464644,0.0,0.0,0.0,0.9170038958949565,0.39887824572602576
397000000,6.117815871538265,40.13532245568337,0.0,0.0,0.0,0.9227520668393577,0.3853941140491037
397000000,6.011947528652304,40.24244139330757,0.0,0.0,0.0,0.9277521767882718,0.37319686288154025
397000000,5.903671145777215,40.34636843020578,0.0,0.0,0.0,0.931869776776629,0.36279294250340055
397000000,5.793422330079643,40.447547442588736,0.0,0.0,0.0,0.9350714643170552,0.35445924535827555
397000000,5.681635228166169,40.54652003471206,0.0,0.0,0.0,0.9374359107146224,0.3481578855959556
397000000,5.568705123373718,40.64382467131737,0.0,0.0,0.0,0.9391086998432409,0.34362021168542706
397000000,5.454961245250047,40.7399293073781,0.0,0.0,0.0,0.9402542319625423,0.3404731696867312
397000000,5.34065715675121,40.835202452134965,0.0,0.0,0.0,0.9410249760063583,0.3383371019149878
397000000,5.225974666224729,40.92991160665086,0.0,0.0,0.0,0.9415484619024844,0.33687756513170464
397000000,5.111034460857515,41.02423557463522,0.0,0.0,0.0,0.9419260293092679,0.3358204212219323
397000000,4.99590803152568,41.11828062549475,0.0,0.0,0.0,0.9422373663501722,0.3349458843656559
397000000,4.880627832104161,41.21209497671124,0.0,0.0,0.0,0.9425463931850153,0.3340752859669786
397000000,4.765194781784685,41.305679724937846,0.0,0.0,0.0,0.9429052684610912,0.3330610375116211
397000000,4.649583871908402,41.398997114555044,0.0,0.0,0.0,0.9433539928295959,0.3317879506740092
397000000,4.53374995990554,41.49197916678307,0.0,0.0,0.0,0.9439136322588907,0.3301924512096358
397000000,4.41763690327178,41.584541384341826,0.0,0.0,0.0,0.9445725539205866,0.32830274196226356
397000000,4.301193666156045,41.67660697551055,0.0,0.0,0.0,0.9452692099199823,0.3262914659890026
397000000,4.187678278468038,41.77294426683744,0.0,0.0,0.0,0.9383383900498128,0.3457181883539329
397000000,4.074380123721783,41.869543556679545,0.0,0.0,0.0,0.9383383900498128,0.3457181883539329
397000000,3.9500008039176464,41.95000137016177,0.0,0.0,0.0,0.9807852965861545,0.195090240659057
